anno1,anno2,anno3,anno4,anno5,anno6,anno7,anno8,anno9,anno10,anno11,anno12,anno13,anno14,anno15,anno16,anno17,anno18,anno19,anno20
0.0004340492468985762,0.0012181593573216232,0.0018811636656147288,0.0024052524216498705,0.002816290771764932,0.003144624211406846,0.0034162123181009506,0.003660209784240214,0.003945705061693226,0.004284330213804056,0.0046187556773194275,0.004896326249033349,0.005147624616731436,0.005372805590201389,0.005572903234794472,0.005811800057637175,0.006096940697167042,0.006329662552138275,0.006531199260691042,0.006715499288447961
0.00045598294120022145,0.0011742957504607588,0.0017421045292885344,0.0021874321211183567,0.002543155473822565,0.0028373997395701547,0.0031017517251645875,0.0034110633121523866,0.0037779369225595678,0.0041402605020313685,0.004440986296180709,0.004713248232047345,0.004957214033810608,0.0051740040296163825,0.005432829871006986,0.005741757235811526,0.005993892987162942,0.0062122420951232805,0.006411916620656442,0.006575488567984053
0.0003971685586629938,0.0010356433112996587,0.001536393624852082,0.001936388109075781,0.0022672521988769214,0.0025645037999526615,0.002912310396739342,0.0033248428308754,0.003732258965326986,0.004070411234524648,0.004376557209431379,0.004650885488142002,0.004894655827924261,0.005185693535018196,0.0055330680917016544,0.005816583101468321,0.006062106590874775,0.006286631374659949,0.006470560476326711,0.00662215752825146
0.0003645877749179163,0.000918933000876825,0.001361738580300772,0.0017280147935323405,0.0020570809997938933,0.002442113063214711,0.0028987985194737233,0.003349820082515095,0.0037241645232545637,0.004063077061186134,0.004366766479910459,0.0046366273675253165,0.0049588146116171,0.005343368394022087,0.005657227792405452,0.0059290294678705875,0.00617758496275943,0.00638119985158607,0.006549022216803885,0.006705065265947846
0.000286788481850306,0.0007567828430189294,0.0011455488451839952,0.001494820102324159,0.0019034935858704184,0.0023882200645852624,0.0028669348803982628,0.003264264508699819,0.003623986673818887,0.003946322978913988,0.004232753641427187,0.004574723560055108,0.004982889395570404,0.0053160201289994165,0.00560451074601238,0.005868327839706648,0.006084444921435814,0.006262571776641578,0.006428196051955873,0.006585996118612836
0.00025827137601015625,0.0006647902807426047,0.0010300109227648444,0.0014573463790527154,0.0019642077715731165,0.0024647829801040023,0.002880256566825506,0.0032564053549340374,0.003593461067041106,0.003892971514349246,0.004250557404056343,0.004677362030692476,0.005025705096012216,0.005327369565128793,0.005603233800635568,0.005829219815022731,0.006015480788663467,0.006188668255218955,0.006353674222579392,0.0064925203975041935
0.00021769328407117243,0.0006008566068813357,0.0010491863411461564,0.001580948988205074,0.0021061166215432937,0.00254200173238096,0.002936630082861503,0.003290244779741712,0.0036044696756060515,0.003979623163458079,0.004427395989296038,0.004792852568219804,0.005109337309390138,0.00539875429451998,0.0056358426247462255,0.0058312542892536645,0.00601295016708533,0.00618606260231696,0.006331730058157066,0.006458513381609191
0.00021745206445967548,0.0006832590132090126,0.0012357513356099931,0.0017813915512167712,0.0022342687484374875,0.002644280875178886,0.0030116805152156922,0.0033381548236923846,0.0037279329002582445,0.004193161230648764,0.004572864384194893,0.004901686633408455,0.005202385945669402,0.005448716677820952,0.005651746064982842,0.005840524983677331,0.006020385851879712,0.0061717318545003565,0.006303457565591944,0.0064262297640297755
0.0002664215596125915,0.0008212303123874982,0.0013691582295919649,0.001823934201606042,0.00223566538308459,0.0026046054168084123,0.0029324485316445745,0.0033238608277987238,0.003791039717485062,0.004172334849566073,0.0045025357493324435,0.004804495801321526,0.005051859322467333,0.005255739949402434,0.005445310360038966,0.005625925329540666,0.005777905879399758,0.005910183875882159,0.006033470820386139,0.0061415639351154695
0.0003619772895785068,0.0009701404838336589,0.0014749112741625702,0.0019319052374926076,0.0023414039002781256,0.0027052877427926098,0.0031397291078435956,0.0036582663039218793,0.004081478296228151,0.004447979121687834,0.0047831345025125035,0.005057691400306229,0.00528398520544068,0.005494395631427337,0.005694866119120082,0.0058635543238360075,0.006010374017347609,0.006147214246920218,0.006267190345722001,0.0063570396261665605
0.0003266496932859337,0.0008740708486961362,0.0013696782970958464,0.001813777352381735,0.00220840738510329,0.002679556664282519,0.0032419074112728066,0.00370087849725976,0.004098346633641426,0.004461820807124082,0.004759576257906303,0.0050049906492346,0.005233179602935577,0.005450588748038647,0.005633530181455374,0.005792755334334606,0.0059411578132704855,0.0060712712348194725,0.006168712286988294,0.006268679294612171
0.0003091603846054343,0.0008372564260061017,0.0013104675406564745,0.0017309667861197732,0.00223300135006091,0.0028322159186134938,0.00332127397133185,0.003744797366881731,0.004132098390680632,0.0044493726273195115,0.004710874687027669,0.004954022128677208,0.005185683112110688,0.00538061691931534,0.00555027977082907,0.005708410488826022,0.005847053245457271,0.005950881858377488,0.006057402010904055,0.006158672277537785
0.0002968828917676118,0.0008060825003882059,0.0012585614143151658,0.0017987765435851356,0.002443562378787186,0.0029698141115279274,0.003425547167195906,0.00384230307936941,0.00418370655050571,0.0044650962777002074,0.004726735487541084,0.004976014674874088,0.00518577352301287,0.00536833951716133,0.005538496339818449,0.005687683109167416,0.005799408061151386,0.005914029248814759,0.006023001288013158,0.006110291136752834
