,implicita,realizzata,premio
2016-06-14,20.5,20.312205197860933,0.18779480213906652
2016-06-15,20.14,20.30121375681781,-0.16121375681780847
2016-06-16,19.37,20.30121375681781,-0.931213756817808
2016-06-17,19.41,20.277437707955325,-0.8674377079553253
2016-06-20,18.37,20.22305614886159,-1.8530561488615902
2016-06-21,18.48,20.325897766150668,-1.8458977661506673
2016-06-22,21.17,20.30159501123024,0.8684049887697611
2016-06-23,17.25,19.85130020930641,-2.601300209306409
2016-06-24,25.76,14.187003912031898,11.572996087968104
2016-06-27,23.85,11.430375321922208,12.419624678077794
2016-06-28,18.75,10.32630040237104,8.42369959762896
2016-06-29,16.64,8.86237439967464,7.777625600325361
2016-06-30,15.63,7.8769588040060565,7.753041195993944
2016-07-01,14.77,8.437018430702201,6.332981569297798
2016-07-05,15.58,7.714360634557378,7.865639365442622
2016-07-06,14.96,7.569811094076825,7.390188905923176
2016-07-07,14.76,7.979601493809607,6.780398506190393
2016-07-08,13.2,6.243671996510436,6.956328003489563
2016-07-11,13.54,6.159548684766493,7.380451315233506
2016-07-12,13.55,5.853070988806535,7.696929011193466
2016-07-13,13.04,6.063335715594897,6.976664284405103
2016-07-14,12.82,5.88762770562208,6.93237229437792
2016-07-15,12.67,5.969442184995906,6.700557815004094
2016-07-18,12.44,6.352807253491069,6.08719274650893
2016-07-19,11.97,6.281439325505637,5.688560674494363
2016-07-20,11.77,6.171197614726718,5.598802385273282
2016-07-21,12.74,5.999489978323884,6.7405100216761165
2016-07-22,12.02,5.814626385246842,6.2053736147531575
2016-07-25,12.87,5.742536025138085,7.127463974861914
2016-07-26,13.05,6.123508798067393,6.926491201932608
2016-07-27,12.83,6.1050798520583465,6.724920147941654
2016-07-28,12.72,6.113761526262599,6.606238473737402
2016-07-29,11.87,6.344698574401211,5.525301425598788
2016-08-01,12.44,6.337071879031258,6.102928120968741
2016-08-02,13.37,5.8388355003381225,7.531164499661877
2016-08-03,12.86,5.668015525738154,7.1919844742618455
2016-08-04,12.42,5.9127252599802675,6.507274740019732
2016-08-05,11.39,5.104950538448808,6.285049461551193
2016-08-08,11.5,5.095774720296096,6.404225279703904
2016-08-09,11.66,5.15393829998078,6.50606170001922
2016-08-10,12.05,10.034887144358375,2.0151128556416253
2016-08-11,11.68,11.147885898232405,0.5321141017675952
2016-08-12,11.55,12.231673638550408,-0.6816736385504072
2016-08-15,11.81,12.109440944982103,-0.29944094498210205
2016-08-16,12.64,12.657715433679527,-0.017715433679526882
2016-08-17,12.19,12.69066428521411,-0.5006642852141105
2016-08-18,11.43,12.62244191905865,-1.1924419190586502
2016-08-19,11.34,12.623725282182313,-1.2837252821823135
2016-08-22,12.27,13.281706215694161,-1.0117062156941614
2016-08-23,12.38,13.482926981928253,-1.1029269819282526
2016-08-24,13.45,13.504359296168364,-0.054359296168364324
2016-08-25,13.63,13.84623125619419,-0.21623125619418992
2016-08-26,13.65,14.03291274112431,-0.3829127411243096
2016-08-29,12.94,14.047502269087161,-1.1075022690871617
2016-08-30,13.12,14.451424843246738,-1.3314248432467384
2016-08-31,13.42,14.769704127030062,-1.349704127030062
2016-09-01,13.48,14.800655390894313,-1.3206553908943128
2016-09-02,11.98,14.75051321141095,-2.7705132114109503
2016-09-06,12.02,14.872074502234344,-2.8520745022343448
2016-09-07,11.94,14.866082200768599,-2.926082200768599
2016-09-08,12.51,14.906629397687762,-2.3966293976877626
2016-09-09,17.5,12.1422172604516,5.3577827395484
2016-09-12,15.16,12.032047207354573,3.127952792645427
2016-09-13,17.85,10.82153408718047,7.028465912819531
2016-09-14,18.14,10.927321721264038,7.212678278735963
2016-09-15,16.3,10.24420421506761,6.055795784932391
2016-09-16,15.37,10.218342331318174,5.151657668681825
2016-09-19,15.53,10.44322364023719,5.08677635976281
2016-09-20,15.92,10.475205009927437,5.4447949900725625
2016-09-21,13.3,9.681950216769811,3.618049783230189
2016-09-22,12.02,9.300658041236062,2.7193419587639376
2016-09-23,12.29,9.341391759262049,2.9486082407379506
2016-09-26,14.5,8.962508577402248,5.537491422597752
2016-09-27,13.1,8.676035961198462,4.423964038801538
2016-09-28,12.39,8.433476151623898,3.9565238483761025
2016-09-29,14.02,7.831237450110229,6.188762549889771
2016-09-30,13.29,7.066470123053589,6.22352987694641
2016-10-03,13.57,7.333863920199846,6.236136079800154
2016-10-04,13.63,7.555244536082804,6.074755463917197
2016-10-05,12.99,7.147315579992891,5.842684420007109
2016-10-06,12.84,7.138041748267457,5.701958251732543
2016-10-07,13.48,10.957041571519612,2.522958428480388
2016-10-10,13.38,10.885445328511324,2.494554671488677
2016-10-11,15.36,11.104545015443396,4.255454984556604
2016-10-12,15.91,11.137789726871699,4.772210273128302
2016-10-13,16.69,10.995120736035995,5.6948792639640065
2016-10-14,16.12,10.992735783234703,5.1272642167652975
2016-10-17,16.21,11.127554987507752,5.082445012492249
2016-10-18,15.28,11.058234940532266,4.221765059467733
2016-10-19,14.41,11.150565904921987,3.2594340950780136
2016-10-20,13.75,11.150565904921987,2.5994340950780135
2016-10-21,13.34,11.338656005012613,2.001343994987387
2016-10-24,13.02,11.276781455717257,1.7432185442827421
2016-10-25,13.46,11.037309454754297,2.422690545245704
2016-10-26,14.24,10.93823203264625,3.3017679673537508
2016-10-27,15.36,11.19671916232646,4.16328083767354
2016-10-28,16.19,11.049647958193443,5.140352041806558
2016-10-31,17.06,11.15688666250619,5.903113337493808
2016-11-01,18.56,10.880174630951862,7.679825369048137
2016-11-02,19.32,10.337253020024635,8.982746979975365
2016-11-03,22.08,10.15203427890235,11.927965721097648
2016-11-04,22.51,10.0250107231867,12.484989276813302
2016-11-07,18.71,8.101385066765335,10.608614933234666
2016-11-08,18.74,8.097266205331795,10.642733794668203
2016-11-09,14.38,6.996962197983383,7.383037802016617
2016-11-10,14.74,7.260999931139548,7.4790000688604525
2016-11-11,14.17,7.365066191149164,6.804933808850836
2016-11-14,14.48,8.256713631948763,6.223286368051237
2016-11-15,13.37,8.030255288595036,5.339744711404963
2016-11-16,13.72,8.086395983379033,5.633604016620968
2016-11-17,13.35,7.9735989364908875,5.376401063509112
2016-11-18,12.85,7.931045328328956,4.9189546716710435
2016-11-21,12.42,7.785293828752299,4.634706171247701
2016-11-22,12.41,7.913982562528722,4.496017437471278
2016-11-23,12.43,7.916984274331272,4.513015725668728
2016-11-25,12.34,7.872524372779591,4.467475627220409
2016-11-28,13.15,8.18551159060988,4.964488409390121
2016-11-29,12.9,8.200977990459961,4.699022009540039
2016-11-30,13.33,8.396770807876603,4.933229192123397
2016-12-01,14.07,8.609215992180044,5.4607840078199565
2016-12-02,14.12,8.8748971825035,5.2451028174965
2016-12-05,12.14,8.720383019111525,3.4196169808884758
2016-12-06,11.79,8.655243497441804,3.1347565025581954
2016-12-07,12.22,7.760391742689847,4.459608257310154
2016-12-08,12.64,7.689868659477142,4.950131340522859
2016-12-09,11.75,7.60347815147836,4.14652184852164
2016-12-12,12.64,7.60347815147836,5.036521848521641
2016-12-13,12.72,7.384315811231858,5.335684188768143
2016-12-14,13.19,6.990939850979179,6.199060149020821
2016-12-15,12.79,6.8619210138276,5.928078986172399
2016-12-16,12.2,6.9548860522663345,5.245113947733665
2016-12-19,11.71,7.006037396418091,4.7039626035819095
2016-12-20,11.45,6.910357443722346,4.539642556277653
2016-12-21,11.27,7.4309945498572905,3.839005450142709
2016-12-22,11.43,7.821155924798371,3.6088440752016284
2016-12-23,11.44,7.838933600943989,3.601066399056011
2016-12-27,11.99,7.833857287442038,4.156142712557962
2016-12-28,12.95,7.5737097911135125,5.376290208886487
2016-12-29,13.37,7.567876848892871,5.8021231511071285
2016-12-30,14.04,7.2625863161830075,6.777413683816992
2017-01-03,12.85,6.757688954073628,6.092311045926372
2017-01-04,11.85,6.799511747177786,5.0504882528222135
2017-01-05,11.67,6.832153394063156,4.837846605936844
2017-01-06,11.32,6.778973373602285,4.5410266263977155
2017-01-09,11.56,6.613785602815433,4.946214397184567
2017-01-10,11.49,6.982704347171564,4.507295652828436
2017-01-11,11.26,7.0099757488887695,4.25002425111123
2017-01-12,11.54,6.991695073443107,4.5483049265568924
2017-01-13,11.23,7.060422083700706,4.1695779162992945
2017-01-17,11.87,6.803507918714326,5.0664920812856735
2017-01-18,12.48,6.901573733577622,5.578426266422379
2017-01-19,12.78,6.612125225675065,6.167874774324934
2017-01-20,11.54,6.748173086103269,4.79182691389673
2017-01-23,11.77,6.635450248476624,5.134549751523376
2017-01-24,11.07,6.340763360984902,4.729236639015098
2017-01-25,10.81,5.848271539524187,4.961728460475814
2017-01-26,10.63,5.7907408852415925,4.839259114758408
2017-01-27,10.58,6.053055426807902,4.526944573192098
2017-01-30,11.88,6.929450194640873,4.9505498053591275
2017-01-31,11.99,7.605087770697224,4.384912229302776
2017-02-01,11.81,7.592691222485509,4.217308777514491
2017-02-02,11.93,7.817273181871573,4.112726818128427
2017-02-03,10.97,7.67681965399791,3.2931803460020905
2017-02-06,11.37,7.628711555695928,3.741288444304071
2017-02-07,11.29,7.619346428664901,3.670653571335098
2017-02-08,11.45,7.645665438665791,3.8043345613342083
2017-02-09,10.88,7.371759627118115,3.508240372881886
2017-02-10,10.85,7.498415832694841,3.351584167305159
2017-02-13,11.07,7.848480107639225,3.2215198923607753
2017-02-14,10.74,7.768969043573843,2.9710309564261568
2017-02-15,11.97,7.612397782565537,4.357602217434463
2017-02-16,11.76,7.6505372360383115,4.109462763961688
2017-02-17,11.49,9.29491473871648,2.19508526128352
2017-02-21,11.57,9.040057521941378,2.529942478058622
2017-02-22,11.74,9.033205411148849,2.7067945888511513
2017-02-23,11.71,9.02925246075271,2.6807475392472906
2017-02-24,11.47,9.001966451837559,2.468033548162442
2017-02-27,12.09,9.36581229792744,2.7241877020725607
2017-02-28,12.92,9.279312474532196,3.640687525467804
2017-03-01,12.54,7.732958036871071,4.8070419631289285
2017-03-02,11.81,7.392363627420451,4.417636372579549
2017-03-03,10.96,7.431995694294289,3.5280043057057116
2017-03-06,11.24,7.341591108200513,3.8984088917994875
2017-03-07,11.45,7.398375497364866,4.051624502635133
2017-03-08,11.86,7.462972598101163,4.3970274018988365
2017-03-09,12.3,7.464644666694379,4.835355333305622
2017-03-10,11.66,7.36449590942984,4.2955040905701605
2017-03-13,11.35,7.3437892126618705,4.006210787338129
2017-03-14,12.3,7.430372803568395,4.869627196431606
2017-03-15,11.63,7.063812002029001,4.566187997970999
2017-03-16,11.21,7.875785675093559,3.3342143249064415
2017-03-17,11.28,7.900870838079112,3.379129161920887
2017-03-20,11.34,7.875785675093559,3.4642143249064405
2017-03-21,12.47,6.596544549990453,5.873455450009548
2017-03-22,12.81,6.672942379491133,6.137057620508868
2017-03-23,13.12,7.7809845135438165,5.339015486456183
2017-03-24,12.96,8.018261656993282,4.941738343006719
2017-03-27,12.5,8.001339887794334,4.498660112205666
2017-03-28,11.53,7.685060832550951,3.8449391674490485
2017-03-29,11.42,7.78891520046333,3.63108479953667
2017-03-30,11.54,7.733602006827656,3.806397993172343
2017-03-31,12.37,7.69518030977889,4.674819690221109
2017-04-03,12.38,7.650772510015489,4.7292274899845115
2017-04-04,11.79,7.652348659072504,4.137651340927495
2017-04-05,12.89,7.53644743894686,5.3535525610531405
2017-04-06,12.39,7.516358160705801,4.8736418392942
2017-04-07,12.87,7.508403292312467,5.361596707687532
2017-04-10,14.05,7.517124450214236,6.532875549785765
2017-04-11,15.07,7.59873410509992,7.47126589490008
2017-04-12,15.77,7.373126880775121,8.396873119224878
2017-04-13,15.96,6.815614425714572,9.14438557428543
2017-04-17,14.66,6.310115688322098,8.349884311677902
2017-04-18,14.42,9.562332351472039,4.857667648527961
2017-04-19,14.93,9.63075697959453,5.29924302040547
2017-04-20,14.15,9.510053627609508,4.639946372390492
2017-04-21,14.63,9.580279745394114,5.049720254605887
2017-04-24,10.84,8.745385068709597,2.094614931290403
2017-04-25,10.76,8.49307011627767,2.26692988372233
2017-04-26,10.85,8.600576724848674,2.249423275151326
2017-04-27,10.36,8.600688344545961,1.759311655454038
2017-04-28,10.82,8.552978428594844,2.267021571405156
2017-05-01,10.11,8.536828450894909,1.5731715491050906
2017-05-02,10.59,9.085242979690124,1.5047570203098761
2017-05-03,10.68,9.071681211330601,1.6083187886693988
2017-05-04,10.46,9.11943419297539,1.3405658070246105
2017-05-05,10.57,9.11358985252292,1.4564101474770794
2017-05-08,9.77,9.109335870413865,0.6606641295861344
2017-05-09,9.96,9.104183653684096,0.8558163463159048
2017-05-10,10.21,9.121460409386687,1.0885395906133137
2017-05-11,10.6,9.074736359807305,1.5252636401926942
2017-05-12,10.4,9.16550489607685,1.23449510392315
2017-05-15,10.42,9.084034346038589,1.335965653961411
2017-05-16,10.65,9.172591782043325,1.4774082179566754
2017-05-17,15.59,5.459219724466916,10.130780275533084
2017-05-18,14.66,5.9284433032633945,8.731556696736606
2017-05-19,12.04,6.398946788340147,5.641053211659852
2017-05-22,10.93,6.212516398369402,4.717483601630597
2017-05-23,10.72,6.205404096431493,4.514595903568508
2017-05-24,10.02,6.205404096431493,3.814595903568507
2017-05-25,9.99,6.076946601707865,3.913053398292135
2017-05-26,9.81,6.839526299387176,2.970473700612825
2017-05-30,10.38,7.610829126974849,2.7691708730251516
2017-05-31,10.41,8.224050097124213,2.1859499028757874
2017-06-01,9.89,7.54971522641807,2.3402847735819305
2017-06-02,9.75,7.489488634079692,2.2605113659203084
2017-06-05,10.07,7.479957219129588,2.5900427808704123
2017-06-06,10.45,8.129464927042179,2.3205350729578207
2017-06-07,10.39,8.487833645872712,1.9021663541272886
2017-06-08,10.16,8.46409120933895,1.6959087906610506
2017-06-09,10.7,8.454814013330445,2.2451859866695543
2017-06-12,11.46,8.804646500570525,2.6553534994294754
2017-06-13,10.42,8.620944263826837,1.7990557361731625
2017-06-14,10.64,8.70186876481189,1.938131235188111
2017-06-15,10.9,8.61371696772124,2.28628303227876
2017-06-16,10.38,8.606581202777836,1.773418797222165
2017-06-19,10.37,8.338122090735347,2.0318779092646526
2017-06-20,10.86,7.848105503878547,3.011894496121452
2017-06-21,10.75,7.850658571101456,2.899341428898544
2017-06-22,10.48,7.857686682479059,2.622313317520941
2017-06-23,10.02,7.908089529084047,2.1119104709159524
2017-06-26,9.9,7.923325059595167,1.9766749404048332
2017-06-27,11.06,7.220047091259772,3.839952908740228
2017-06-28,10.03,6.5029131933318,3.5270868066681995
2017-06-29,11.44,5.687111744990486,5.7528882550095135
2017-06-30,11.18,5.707542378292843,5.472457621707156
2017-07-03,11.22,5.719587397707001,5.500412602292999
2017-07-05,11.07,5.807873965575422,5.262126034424578
2017-07-06,12.54,4.492326791319694,8.047673208680305
2017-07-07,11.19,4.003488478815536,7.186511521184464
2017-07-10,11.11,4.163123827128945,6.946876172871055
2017-07-11,10.89,4.228191102588523,6.661808897411477
2017-07-12,10.3,6.397146238754347,3.9028537612456535
2017-07-13,9.9,6.405151052083697,3.494848947916303
2017-07-14,9.51,7.231788160614832,2.2782118393851674
2017-07-17,9.82,7.243004901282952,2.576995098717048
2017-07-18,9.89,7.268705524370131,2.6212944756298695
2017-07-19,9.79,8.845724390913896,0.9442756090861035
2017-07-20,9.58,8.841735123832258,0.738264876167742
2017-07-21,9.36,8.85967268018458,0.500327319815419
2017-07-24,9.43,9.739702254176406,-0.30970225417640584
2017-07-25,9.43,9.656987107789313,-0.22698710778931286
2017-07-26,9.6,9.659950310431675,-0.059950310431675646
2017-07-27,10.11,9.699224711285382,0.41077528871461766
2017-07-28,10.29,9.704326870010561,0.5856731299894378
2017-07-31,10.26,9.71652406985178,0.5434759301482206
2017-08-01,10.09,9.874263516840582,0.21573648315941796
2017-08-02,10.28,10.1250125925852,0.154987407414799
2017-08-03,10.44,10.137780822251429,0.30221917774857054
2017-08-04,10.03,10.491425070027853,-0.46142507002785393
2017-08-07,9.93,10.526161693609353,-0.5961616936093534
2017-08-08,10.96,10.500228568941198,0.4597714310588028
2017-08-09,11.11,10.505387189438041,0.6046128105619584
2017-08-10,16.04,9.678956555332228,6.3610434446677715
2017-08-11,15.51,9.735678712858633,5.774321287141367
2017-08-14,12.33,9.156781093812867,3.1732189061871328
2017-08-15,12.04,9.162165682850796,2.877834317149203
2017-08-16,11.74,9.163671753178896,2.576328246821104
2017-08-17,15.55,6.848398352900381,8.701601647099618
2017-08-18,14.26,6.753647903171191,7.506352096828809
2017-08-21,13.19,6.741082999044636,6.448917000955364
2017-08-22,11.35,6.090911261872785,5.259088738127215
2017-08-23,12.25,5.8793366972821595,6.3706633027178405
2017-08-24,12.23,5.9592818359269355,6.270718164073065
2017-08-25,11.28,5.9620600466624545,5.317939953337545
2017-08-28,11.32,6.205607141932904,5.114392858067096
2017-08-29,11.7,6.203170157267062,5.496829842732938
2017-08-30,11.22,6.096749953869576,5.1232500461304245
2017-08-31,10.59,5.992765638668733,4.5972343613312665
2017-09-01,10.13,5.987336636603013,4.142663363396988
2017-09-05,12.23,4.936922118082138,7.2930778819178625
2017-09-06,11.63,5.091357382860548,6.538642617139453
2017-09-07,11.55,5.097999607690118,6.452000392309882
2017-09-08,12.12,5.155788979390896,6.9642110206091035
2017-09-11,10.73,4.056210053733493,6.673789946266507
2017-09-12,10.58,3.9371614140150113,6.642838585984989
2017-09-13,10.5,4.088300380354739,6.411699619645261
2017-09-14,10.44,3.995942942536679,6.44405705746332
2017-09-15,10.17,3.9929688203151166,6.177031179684883
2017-09-18,10.15,3.994351011116663,6.155648988883337
2017-09-19,10.18,3.993599879808781,6.186400120191219
2017-09-20,9.78,4.007053780523631,5.772946219476369
2017-09-21,9.67,4.033693096903712,5.636306903096288
2017-09-22,9.59,4.5471265652067245,5.042873434793275
2017-09-25,10.21,4.326925005128777,5.883074994871224
2017-09-26,10.17,4.873278157463281,5.296721842536719
2017-09-27,9.87,4.524625951391865,5.345374048608134
2017-09-28,9.55,5.163882260471155,4.386117739528846
2017-09-29,9.51,5.491371413409289,4.018628586590711
2017-10-02,9.45,5.318428339275501,4.131571660724498
2017-10-03,9.51,5.280386349502162,4.229613650497837
2017-10-04,9.63,5.27993181774242,4.350068182257581
2017-10-05,9.19,5.062675182155061,4.127324817844938
2017-10-06,9.65,5.036224776557216,4.613775223442785
2017-10-09,10.33,5.014806078006286,5.315193921993714
2017-10-10,10.08,4.980807163503601,5.099192836496399
2017-10-11,9.85,5.22869390957329,4.621306090426709
2017-10-12,9.91,5.170152802384936,4.739847197615064
2017-10-13,9.61,5.172241293676158,4.437758706323842
2017-10-16,9.91,5.23340806740778,4.6765919325922205
2017-10-17,10.31,5.570712701262638,4.739287298737363
2017-10-18,10.07,6.562785993768866,3.507214006231134
2017-10-19,10.05,6.5943066352732504,3.4556933647267503
2017-10-20,9.97,6.342182589614466,3.6278174103855347
2017-10-23,11.07,6.477425414468992,4.5925745855310085
2017-10-24,11.16,6.47464593626623,4.6853540637337705
2017-10-25,11.23,6.155573084612735,5.074426915387265
2017-10-26,11.3,6.166713873693895,5.133286126306106
2017-10-27,9.8,6.5701050219923225,3.229894978007678
2017-10-30,10.5,6.26126185365288,4.23873814634712
2017-10-31,10.18,6.710457510483817,3.469542489516183
2017-11-01,10.2,6.8239284873164285,3.3760715126835708
2017-11-02,9.93,6.872484266988808,3.0575157330111917
2017-11-03,9.14,7.092125210401233,2.047874789598768
2017-11-06,9.4,7.119609539856013,2.2803904601439875
2017-11-07,9.89,7.131095287542349,2.7589047124576513
2017-11-08,9.78,7.261809691806079,2.5181903081939208
2017-11-09,10.5,6.998591286823987,3.501408713176013
2017-11-10,11.29,6.984895131640034,4.305104868359965
2017-11-13,11.5,6.998951350024418,4.501048649975582
2017-11-14,11.59,7.222140956808352,4.367859043191648
2017-11-15,13.13,7.254369717625961,5.87563028237404
2017-11-16,11.76,6.865907077728957,4.894092922271043
2017-11-17,11.43,6.988416129568173,4.441583870431827
2017-11-20,10.65,7.018059560876397,3.6319404391236034
2017-11-21,9.73,6.800358814063317,2.929641185936683
2017-11-22,9.88,6.80875318982915,3.0712468101708508
2017-11-24,9.67,6.85498358860243,2.81501641139757
2017-11-27,9.87,6.822459966904066,3.047540033095933
2017-11-28,10.03,5.993466442719831,4.036533557280168
2017-11-29,10.7,6.4464967230278445,4.253503276972155
2017-11-30,11.28,6.504795154346427,4.7752048456535725
2017-12-01,11.43,6.628420626364074,4.801579373635926
2017-12-04,11.68,6.645019187331866,5.034980812668134
2017-12-05,11.33,6.524844825741727,4.805155174258273
2017-12-06,11.02,6.434348451864304,4.585651548135695
2017-12-07,10.16,6.396658502687835,3.7633414973121653
2017-12-08,9.58,6.36449840914495,3.21550159085505
2017-12-11,9.34,6.792969895414565,2.547030104585435
2017-12-12,9.92,6.951693318897815,2.9683066811021845
2017-12-13,10.18,7.355136980370151,2.8248630196298485
2017-12-14,10.49,7.3422939194783305,3.1477060805216697
2017-12-15,9.42,7.120721873518761,2.299278126481239
2017-12-18,9.53,7.0653662325465145,2.464633767453485
2017-12-19,10.03,7.037797951064557,2.992202048935442
2017-12-20,9.72,6.9724113475904765,2.747588652409524
2017-12-21,9.62,7.115310253250273,2.504689746749726
2017-12-22,9.9,7.042715385418359,2.8572846145816415
2017-12-26,10.25,7.488855720335944,2.761144279664056
2017-12-27,10.47,8.129324695201221,2.340675304798779
2017-12-28,10.18,9.390629371879635,0.7893706281203645
2017-12-29,11.04,8.990421569648916,2.049578430351083
2018-01-02,9.77,8.757561304381975,1.012438695618025
2018-01-03,9.15,11.838371509629555,-2.6883715096295546
2018-01-04,9.22,18.462871932611378,-9.242871932611378
2018-01-05,9.22,19.31309503937701,-10.09309503937701
2018-01-08,9.52,19.31628225099253,-9.79628225099253
2018-01-09,10.08,22.894574903238745,-12.814574903238745
2018-01-10,9.82,23.59521900724825,-13.77521900724825
2018-01-11,9.88,23.942814370913233,-14.062814370913232
2018-01-12,10.16,23.81670758102407,-13.656707581024069
2018-01-16,11.66,24.522260091598593,-12.862260091598593
2018-01-17,11.91,24.68666684670106,-12.776666846701058
2018-01-18,12.22,24.688555243270294,-12.468555243270293
2018-01-19,11.27,24.633255570468336,-13.363255570468336
2018-01-22,11.03,24.42310545364797,-13.393105453647971
2018-01-23,11.1,24.3882053460276,-13.2882053460276
2018-01-24,11.47,25.133607779226786,-13.663607779226785
2018-01-25,11.58,25.500651756376918,-13.920651756376918
2018-01-26,11.08,25.42056569000795,-14.340565690007951
2018-01-29,13.84,25.58001563721198,-11.740015637211979
2018-01-30,14.79,25.637825180775557,-10.847825180775558
2018-01-31,13.54,25.83421452260566,-12.29421452260566
2018-02-01,13.47,26.19330448797954,-12.723304487979538
2018-02-02,17.31,25.209172140314507,-7.8991721403145085
2018-02-05,37.32,20.56497118889323,16.75502881110677
2018-02-06,29.98,19.854824098944032,10.125175901055968
2018-02-07,27.73,20.510325204637997,7.219674795362003
2018-02-08,33.46,14.973889274333787,18.486110725666215
2018-02-09,29.06,14.94688997751735,14.11311002248265
2018-02-12,25.61,14.666582424000785,10.943417575999215
2018-02-13,24.97,14.713634493217805,10.256365506782194
2018-02-14,19.26,13.882790785717722,5.37720921428228
2018-02-15,19.13,14.175224865941601,4.954775134058398
2018-02-16,19.46,14.184347711474398,5.2756522885256025
2018-02-20,20.6,14.01112843421289,6.588871565787111
2018-02-21,20.02,16.540862129889394,3.4791378701106055
2018-02-22,18.72,17.951745319049326,0.7682546809506725
2018-02-23,16.49,19.66129904151832,-3.1712990415183206
2018-02-26,15.8,19.998747960810185,-4.198747960810184
2018-02-27,18.59,19.682762001304834,-1.092762001304834
2018-02-28,19.85,20.185644403882904,-0.3356444038829025
2018-03-01,22.47,21.273812070242826,1.1961879297571727
2018-03-02,19.59,21.63573155684848,-2.04573155684848
2018-03-05,18.73,21.708405745240924,-2.9784057452409236
2018-03-06,18.36,21.860292770226323,-3.5002927702263236
2018-03-07,17.76,23.002297276576734,-5.242297276576732
2018-03-08,16.54,22.981107022944073,-6.441107022944074
2018-03-09,14.64,23.045416030091744,-8.405416030091743
2018-03-12,15.78,23.059470939291067,-7.279470939291068
2018-03-13,16.35,23.292849546588528,-6.942849546588526
2018-03-14,17.23,23.26769520171711,-6.03769520171711
2018-03-15,16.59,23.51149591157503,-6.921495911575029
2018-03-16,15.8,23.85053206953692,-8.05053206953692
2018-03-19,19.02,23.380630444879134,-4.360630444879135
2018-03-20,18.2,23.43585714242193,-5.235857142421931
2018-03-21,17.86,23.592579341818674,-5.732579341818674
2018-03-22,23.34,21.807002545054395,1.5329974549456047
2018-03-23,24.87,20.970373387233927,3.899626612766074
2018-03-26,21.03,18.767932224941802,2.262067775058199
2018-03-27,22.5,17.797109877730392,4.702890122269608
2018-03-28,22.87,17.72426133862872,5.145738661371279
2018-03-29,19.97,17.359020709706208,2.610979290293791
2018-04-02,23.62,15.179090881868015,8.440909118131986
2018-04-03,21.1,14.833661719211774,6.2663382807882275
2018-04-04,20.06,14.28892158282104,5.771078417178959
2018-04-05,18.94,14.779576448599904,4.160423551400097
2018-04-06,21.49,12.468932592648368,9.02106740735163
2018-04-09,21.77,12.455533709962364,9.314466290037636
2018-04-10,20.47,11.317697645723218,9.152302354276781
2018-04-11,20.24,11.418127692402498,8.8218723075975
2018-04-12,18.49,11.137676597926912,7.352323402073086
2018-04-13,17.41,11.002228865098598,6.407771134901402
2018-04-16,16.56,10.948303978242881,5.611696021757117
2018-04-17,15.25,10.433066663259128,4.816933336740872
2018-04-18,15.6,10.428303793043666,5.171696206956334
2018-04-19,15.96,10.301728010387816,5.658271989612185
2018-04-20,16.88,10.059162987048614,6.820837012951385
2018-04-23,16.34,10.218130944551888,6.121869055448112
2018-04-24,18.02,8.864303695158956,9.155696304841044
2018-04-25,17.84,8.93928185035066,8.90071814964934
2018-04-26,16.24,8.554858268844015,7.6851417311559835
2018-04-27,15.41,9.421286536349955,5.988713463650045
2018-04-30,15.93,9.810198774745023,6.119801225254976
2018-05-01,15.49,10.243378348963237,5.246621651036763
2018-05-02,15.97,10.376346177725988,5.593653822274012
2018-05-03,15.9,10.289448964838138,5.610551035161862
2018-05-04,14.77,9.525177163707177,5.244822836292823
2018-05-07,14.75,9.788554540891555,4.961445459108445
2018-05-08,14.71,9.849763448936667,4.860236551063334
2018-05-09,13.42,9.518207814499995,3.901792185500005
2018-05-10,13.23,9.180431362414776,4.0495686375852245
2018-05-11,12.65,9.185083559772812,3.4649164402271886
2018-05-14,12.93,9.318162909072198,3.6118370909278017
2018-05-15,14.63,9.018328004680734,5.611671995319266
2018-05-16,13.42,8.953627197957752,4.4663728020422475
2018-05-17,13.43,8.975847592289478,4.454152407710522
2018-05-18,13.42,9.063257692464054,4.356742307535946
2018-05-21,13.08,8.801927061729657,4.278072938270343
2018-05-22,13.22,9.087025916107475,4.132974083892526
2018-05-23,12.58,9.053567252746781,3.526432747253219
2018-05-24,12.53,10.50034856564338,2.0296514343566194
2018-05-25,13.22,10.508744929819592,2.7112550701804086
2018-05-29,17.02,10.496176446688049,6.523823553311951
2018-05-30,14.94,9.637750774947909,5.3022492250520905
2018-05-31,15.43,9.3080094542286,6.1219905457714
2018-06-01,13.46,8.616788264777604,4.843211735222397
2018-06-04,12.74,8.547968179632463,4.1920318203675375
2018-06-05,12.4,9.10633845187016,3.2936615481298404
2018-06-06,11.64,9.130894808287357,2.509105191712644
2018-06-07,12.13,9.686330574578227,2.443669425421774
2018-06-08,12.18,9.656427910982869,2.523572089017131
2018-06-11,12.35,9.970771284108821,2.3792287158911787
2018-06-12,12.34,10.382375450734237,1.9576245492657627
2018-06-13,12.94,10.305798367909638,2.6342016320903614
2018-06-14,12.12,10.288364301481991,1.8316356985180082
2018-06-15,11.98,10.405413975426878,1.5745860245731222
2018-06-18,12.31,10.419531659340977,1.890468340659023
2018-06-19,13.35,10.399149965262012,2.9508500347379876
